x,D,y,L,r_a,a_x_C,a_x_R,a_rand_C,a_rand_R,A_tilde_x_C,A_tilde_x_R,r_x_C,r_x_R,U,S_star_x_C,S_star_x_R,S_x_C,S_x_R,S_x,p_bar_x_C,p_bar_x_R,L_x_C,f_bar_x_R,n_x,URBAN,COM,SHADE,SHADEU,X,HEIGHT_C,HEIGHT_R,llv2000,llv2009,llv1990,_merge,CONVBIN,BHEIGHT_C,BHEIGHT_R,BS_x,BS_x_R,BS_x_C,r_x,lr_x,Bllv2000,Blr_x,TS_x,TS_x_C,comshare_CONVBIN,res
13.95,13.95,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.303478,,,,,,,,,0.0,0.0,0.0,0.0,13.95,,,,,,Master only (1),13.9,,,,,,0.0,,,,0.0,0.0,,0.0
13.96,13.96,2.10701,1.00469056e+06,30.0,0.0,9.769525,0.0,1.1045977,0.0,1.0301261,0.0,80.90348,2.0,,22.976217,,22.976217,22.976217,,13.082175,,0.054760262,419.57828,1.0,0.0,0.0,2001.0,13.96,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.90348,4.3932567,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
13.97,13.97,2.10701,1.00469056e+06,30.0,0.0,9.769424,0.0,1.1046491,0.0,1.0301225,0.0,80.9008,2.0,,22.975727,,22.975727,22.975727,,13.082022,,0.054760907,419.5644,1.0,0.0,0.0,2001.0,13.97,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.9008,4.393224,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
13.98,13.98,2.10701,1.00469056e+06,30.0,0.0,9.769319,0.0,1.1047002,0.0,1.0301187,0.0,80.89797,2.0,,22.975208,,22.975208,22.975208,,13.08186,,0.054761585,419.54974,1.0,0.0,0.0,2001.0,13.98,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.89797,4.393189,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
13.99,13.99,2.10701,1.00469056e+06,30.0,0.0,9.769215,0.0,1.1047516,0.0,1.030115,0.0,80.895195,2.0,,22.974699,,22.974699,22.974699,,13.0817,,0.05476225,419.53534,1.0,0.0,0.0,2001.0,13.99,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.895195,4.3931546,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.0,14.0,2.10701,1.00469056e+06,30.0,0.0,9.769112,0.0,1.1048028,0.0,1.0301113,0.0,80.89244,2.0,,22.974194,,22.974194,22.974194,,13.081542,,0.054762915,419.52103,1.0,0.0,0.0,2001.0,14.0,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.89244,4.3931203,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.01,14.01,2.10701,1.00469056e+06,30.0,0.0,9.769012,0.0,1.1048542,0.0,1.0301077,0.0,80.889786,2.0,,22.97371,,22.97371,22.97371,,13.08139,,0.054763548,419.50732,1.0,0.0,0.0,2001.0,14.01,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.889786,4.3930874,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.02,14.02,2.10701,1.00469056e+06,30.0,0.0,9.768909,0.0,1.1049055,0.0,1.030104,0.0,80.88704,2.0,,22.973204,,22.973204,22.973204,,13.081232,,0.05476421,419.493,1.0,0.0,0.0,2001.0,14.02,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.88704,4.3930535,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.03,14.03,2.10701,1.00469056e+06,30.0,0.0,9.768809,0.0,1.1049569,0.0,1.0301005,0.0,80.88436,2.0,,22.972713,,22.972713,22.972713,,13.081079,,0.054764856,419.47913,1.0,0.0,0.0,2001.0,14.03,,28.0,,,,Master only (1),14.0,,28.0,22.976217,22.976217,,80.88436,4.3930206,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.04,14.04,2.10701,1.00469056e+06,30.0,0.0,9.768703,0.0,1.105008,0.0,1.0300967,0.0,80.88153,2.0,,22.972195,,22.972195,22.972195,,13.080915,,0.054765537,419.46442,1.0,0.0,0.0,2001.0,14.04,,28.0,3.7746823,4.008765,2.261763,Matched (3),14.0,,28.0,22.976217,22.976217,,80.88153,4.3929853,-1.3226957,-0.25569206,206.76787,0.0,0.0,1.0
14.05,14.05,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.219948,,,,,,,,,0.0,0.0,0.0,0.0,14.05,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.06,14.06,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.21161,,,,,,,,,0.0,0.0,0.0,0.0,14.06,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.07,14.07,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.20327,,,,,,,,,0.0,0.0,0.0,0.0,14.07,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.08,14.08,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.194948,,,,,,,,,0.0,0.0,0.0,0.0,14.08,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.09,14.09,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.186615,,,,,,,,,0.0,0.0,0.0,0.0,14.09,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.1,14.1,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.178286,,,,,,,,,0.0,0.0,0.0,0.0,14.1,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.11,14.11,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.169954,,,,,,,,,0.0,0.0,0.0,0.0,14.11,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.12,14.12,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.161644,,,,,,,,,0.0,0.0,0.0,0.0,14.12,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.13,14.13,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.153316,,,,,,,,,0.0,0.0,0.0,0.0,14.13,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.14,14.14,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.144997,,,,,,,,,0.0,0.0,0.0,0.0,14.14,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.15,14.15,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.136688,,,,,,,,,0.0,0.0,0.0,0.0,14.15,,,,,,Master only (1),14.1,,,,,,0.0,,,,0.0,0.0,,0.0
14.16,14.16,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.12837,,,,,,,,,0.0,0.0,0.0,0.0,14.16,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.17,14.17,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.120066,,,,,,,,,0.0,0.0,0.0,0.0,14.17,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.18,14.18,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.11175,,,,,,,,,0.0,0.0,0.0,0.0,14.18,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.19,14.19,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.103453,,,,,,,,,0.0,0.0,0.0,0.0,14.19,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.2,14.2,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.09514,,,,,,,,,0.0,0.0,0.0,0.0,14.2,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.21,14.21,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.086845,,,,,,,,,0.0,0.0,0.0,0.0,14.21,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.22,14.22,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.078552,,,,,,,,,0.0,0.0,0.0,0.0,14.22,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.23,14.23,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.07025,,,,,,,,,0.0,0.0,0.0,0.0,14.23,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.24,14.24,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,27.06196,,,,,,,,,0.0,0.0,0.0,0.0,14.24,,,,,,Master only (1),14.2,,,,,,0.0,,,,0.0,0.0,,0.0
14.25,14.25,2.10701,1.00469056e+06,30.0,0.0,9.289083,0.0,1.0873959,0.0,1.0126146,0.0,68.74585,2.0,,20.684845,,20.684845,20.684845,,12.347685,,0.058017626,356.52692,1.0,0.0,0.0,2001.0,14.25,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.74585,4.2304163,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.26,14.26,2.10701,1.00469056e+06,30.0,0.0,9.288963,0.0,1.0874455,0.0,1.0126102,0.0,68.743004,2.0,,20.684292,,20.684292,20.684292,,12.347503,,0.058018483,356.51212,1.0,0.0,0.0,2001.0,14.26,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.743004,4.230375,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.27,14.27,2.10701,1.00469056e+06,30.0,0.0,9.288855,0.0,1.0874954,0.0,1.0126061,0.0,68.74041,2.0,,20.683788,,20.683788,20.683788,,12.347338,,0.058019258,356.49866,1.0,0.0,0.0,2001.0,14.27,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.74041,4.230337,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.28,14.28,2.10701,1.00469056e+06,30.0,0.0,9.288726,0.0,1.0875448,0.0,1.0126014,0.0,68.73733,2.0,,20.68319,,20.68319,20.68319,,12.347141,,0.058020182,356.48267,1.0,0.0,0.0,2001.0,14.28,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.73733,4.2302923,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.29,14.29,2.10701,1.00469056e+06,30.0,0.0,9.288613,0.0,1.0875946,0.0,1.0125972,0.0,68.73464,2.0,,20.682669,,20.682669,20.682669,,12.34697,,0.058020987,356.46875,1.0,0.0,0.0,2001.0,14.29,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.73464,4.230253,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.3,14.3,2.10701,1.00469056e+06,30.0,0.0,9.288494,0.0,1.0876443,0.0,1.0125928,0.0,68.73179,2.0,,20.682116,,20.682116,20.682116,,12.346788,,0.05802184,356.45398,1.0,0.0,0.0,2001.0,14.3,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.73179,4.2302117,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.31,14.31,2.10701,1.00469056e+06,30.0,0.0,9.288375,0.0,1.0876939,0.0,1.0125884,0.0,68.72894,2.0,,20.681562,,20.681562,20.681562,,12.346607,,0.05802269,356.43924,1.0,0.0,0.0,2001.0,14.31,,25.0,4.115956,4.033933,2.7725887,Matched (3),14.3,,25.0,20.684845,20.684845,,68.72894,4.2301702,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.32,14.32,2.10701,1.00469056e+06,30.0,0.0,9.288272,0.0,1.0877442,0.0,1.0125846,0.0,68.72649,2.0,,20.681084,,20.681084,20.681084,,12.34645,,0.05802343,356.42642,1.0,0.0,0.0,2001.0,14.32,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.72649,4.2301345,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.33,14.33,2.10701,1.00469056e+06,30.0,0.0,9.2881565,0.0,1.087794,0.0,1.0125803,0.0,68.723724,2.0,,20.68055,,20.68055,20.68055,,12.346274,,0.058024254,356.41217,1.0,0.0,0.0,2001.0,14.33,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.723724,4.2300944,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.34,14.34,2.10701,1.00469056e+06,30.0,0.0,9.288028,0.0,1.0878433,0.0,1.0125755,0.0,68.72065,2.0,,20.679953,,20.679953,20.679953,,12.346078,,0.058025178,356.3962,1.0,0.0,0.0,2001.0,14.34,,25.0,,,,Master only (1),14.3,,25.0,20.684845,20.684845,,68.72065,4.2300496,-0.8118701,-0.41853243,206.82405,0.0,0.0,1.0
14.35,14.35,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.970911,,,,,,,,,0.0,0.0,0.0,0.0,14.35,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.36,14.36,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.962658,,,,,,,,,0.0,0.0,0.0,0.0,14.36,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.37,14.37,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.954395,,,,,,,,,0.0,0.0,0.0,0.0,14.37,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.38,14.38,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.946135,,,,,,,,,0.0,0.0,0.0,0.0,14.38,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.39,14.39,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.937874,,,,,,,,,0.0,0.0,0.0,0.0,14.39,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.4,14.4,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.929632,,,,,,,,,0.0,0.0,0.0,0.0,14.4,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.41,14.41,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.921375,,,,,,,,,0.0,0.0,0.0,0.0,14.41,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.42,14.42,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.913136,,,,,,,,,0.0,0.0,0.0,0.0,14.42,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.43,14.43,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.904886,,,,,,,,,0.0,0.0,0.0,0.0,14.43,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.44,14.44,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.896648,,,,,,,,,0.0,0.0,0.0,0.0,14.44,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.45,14.45,2.10701,1.00469056e+06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,26.888403,,,,,,,,,0.0,0.0,0.0,0.0,14.45,,,,,,Master only (1),14.4,,,,,,0.0,,,,0.0,0.0,,0.0
14.46,14.46,2.10701,1.00469056e+06,30.0,0.0,13.199535,0.0,1.2266562,0.0,1.1410991,0.0,213.78221,2.0,,43.007023,,43.007023,43.007023,,18.468153,,0.0387902,1108.7085,1.0,0.0,0.0,2001.0,14.46,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.78221,5.364958,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.47,14.47,2.10701,1.00469056e+06,30.0,0.0,13.199498,0.0,1.2267164,0.0,1.141098,0.0,213.78026,2.0,,43.00677,,43.00677,43.00677,,18.468092,,0.03879033,1108.6982,1.0,0.0,0.0,2001.0,14.47,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.78026,5.3649487,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.48,14.48,2.10701,1.00469056e+06,30.0,0.0,13.199462,0.0,1.2267765,0.0,1.141097,0.0,213.77837,2.0,,43.006527,,43.006527,43.006527,,18.468035,,0.03879045,1108.6886,1.0,0.0,0.0,2001.0,14.48,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.77837,5.3649397,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.49,14.49,2.10701,1.00469056e+06,30.0,0.0,13.1994095,0.0,1.2268362,0.0,1.1410954,0.0,213.77562,2.0,,43.00617,,43.00617,43.00617,,18.46795,,0.038790625,1108.6743,1.0,0.0,0.0,2001.0,14.49,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.77562,5.364927,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.5,14.5,2.10701,1.00469056e+06,30.0,0.0,13.199377,0.0,1.2268965,0.0,1.1410944,0.0,213.77393,2.0,,43.00595,,43.00595,43.00595,,18.4679,,0.038790733,1108.6656,1.0,0.0,0.0,2001.0,14.5,,54.0,4.4825296,4.297833,3.1780539,Matched (3),14.5,,54.0,43.007023,43.007023,,213.77393,5.364919,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.51,14.51,2.10701,1.00469056e+06,30.0,0.0,13.199324,0.0,1.2269562,0.0,1.1410929,0.0,213.77113,2.0,,43.00559,,43.00559,43.00559,,18.467813,,0.038790915,1108.651,1.0,0.0,0.0,2001.0,14.51,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.77113,5.364906,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.52,14.52,2.10701,1.00469056e+06,30.0,0.0,13.199275,0.0,1.227016,0.0,1.1410915,0.0,213.76859,2.0,,43.005257,,43.005257,43.005257,,18.467735,,0.03879108,1108.6378,1.0,0.0,0.0,2001.0,14.52,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.76859,5.364894,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.53,14.53,2.10701,1.00469056e+06,30.0,0.0,13.199219,0.0,1.2270756,0.0,1.1410898,0.0,213.76566,2.0,,43.004875,,43.004875,43.004875,,18.467646,,0.038791265,1108.6227,1.0,0.0,0.0,2001.0,14.53,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.76566,5.3648806,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.54,14.54,2.10701,1.00469056e+06,30.0,0.0,13.199199,0.0,1.2271363,0.0,1.1410892,0.0,213.7646,2.0,,43.004738,,43.004738,43.004738,,18.467613,,0.038791336,1108.6171,1.0,0.0,0.0,2001.0,14.54,,54.0,,,,Master only (1),14.5,,54.0,43.007023,43.007023,,213.7646,5.3648753,-0.40640494,0.7160091,387.0529,0.0,0.0,1.0
14.55,14.55,2.10701,1.00469056e+06,30.0,0.0,11.210946,0.0,1.1609318,0.0,1.079473,0.0,126.174255,2.0,,30.60532,,30.60532,30.60532,,15.316696,,0.046771403,654.3597,1.0,0.0,0.0,2001.0,14.55,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.174255,4.837664,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.56,14.56,2.10701,1.00469056e+06,30.0,0.0,11.210873,0.0,1.1609873,0.0,1.0794706,0.0,126.171585,2.0,,30.604904,,30.604904,30.604904,,15.316582,,0.046771754,654.3459,1.0,0.0,0.0,2001.0,14.56,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.171585,4.8376427,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.57,14.57,2.10701,1.00469056e+06,30.0,0.0,11.210804,0.0,1.1610429,0.0,1.0794684,0.0,126.16909,2.0,,30.604513,,30.604513,30.604513,,15.316474,,0.04677208,654.33295,1.0,0.0,0.0,2001.0,14.57,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.16909,4.837623,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.58,14.58,2.10701,1.00469056e+06,30.0,0.0,11.210712,0.0,1.1610978,0.0,1.0794654,0.0,126.165764,2.0,,30.603992,,30.603992,30.603992,,15.316331,,0.046772517,654.3157,1.0,0.0,0.0,2001.0,14.58,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.165764,4.8375964,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.59,14.59,2.10701,1.00469056e+06,30.0,0.0,11.21064,0.0,1.1611533,0.0,1.079463,0.0,126.16313,2.0,,30.60358,,30.60358,30.60358,,15.316217,,0.046772864,654.30206,1.0,0.0,0.0,2001.0,14.59,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.16313,4.837576,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.6,14.6,2.10701,1.00469056e+06,30.0,0.0,11.210567,0.0,1.1612087,0.0,1.0794606,0.0,126.16049,2.0,,30.603168,,30.603168,30.603168,,15.316104,,0.04677321,654.2884,1.0,0.0,0.0,2001.0,14.6,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.16049,4.837555,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.61,14.61,2.10701,1.00469056e+06,30.0,0.0,11.21049,0.0,1.1612642,0.0,1.0794581,0.0,126.15769,2.0,,30.602728,,30.602728,30.602728,,15.315983,,0.046773583,654.27374,1.0,0.0,0.0,2001.0,14.61,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.15769,4.8375325,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.62,14.62,2.10701,1.00469056e+06,30.0,0.0,11.210432,0.0,1.1613201,0.0,1.0794562,0.0,126.15557,2.0,,30.602398,,30.602398,30.602398,,15.315891,,0.046773862,654.2628,1.0,0.0,0.0,2001.0,14.62,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.15557,4.837516,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.63,14.63,2.10701,1.00469056e+06,30.0,0.0,11.21037,0.0,1.161376,0.0,1.0794542,0.0,126.15332,2.0,,30.602045,,30.602045,30.602045,,15.315795,,0.046774156,654.25116,1.0,0.0,0.0,2001.0,14.63,,38.0,4.474726,4.2884293,3.1780539,Matched (3),14.6,,38.0,30.60532,30.60532,,126.15332,4.837498,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.64,14.64,2.10701,1.00469056e+06,30.0,0.0,11.21029,0.0,1.1614313,0.0,1.0794516,0.0,126.15041,2.0,,30.60159,,30.60159,30.60159,,15.315669,,0.04677454,654.236,1.0,0.0,0.0,2001.0,14.64,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.15041,4.837475,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.65,14.65,2.10701,1.00469056e+06,30.0,0.0,11.210214,0.0,1.1614866,0.0,1.079449,0.0,126.14764,2.0,,30.601156,,30.601156,30.601156,,15.31555,,0.0467749,654.22174,1.0,0.0,0.0,2001.0,14.65,,38.0,,,,Master only (1),14.6,,38.0,30.60532,30.60532,,126.14764,4.837453,-0.40640494,0.18871538,336.6354,0.0,0.0,1.0
14.66,14.66,2.10701,1.00469056e+06,30.0,0.0,11.210159,0.0,1.1615428,0.0,1.0794473,0.0,126.14566,2.0,,30.600847,,30.600847,30.600847,,15.315465,,0.046775162,654.2115,1.0,0.0,0.0,2001.0,14.66,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.14566,4.837437,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.67,14.67,2.10701,1.00469056e+06,30.0,0.0,11.210083,0.0,1.1615982,0.0,1.0794448,0.0,126.14289,2.0,,30.600412,,30.600412,30.600412,,15.315345,,0.04677553,654.197,1.0,0.0,0.0,2001.0,14.67,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.14289,4.837415,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.68,14.68,2.10701,1.00469056e+06,30.0,0.0,11.210017,0.0,1.161654,0.0,1.0794426,0.0,126.1405,2.0,,30.600039,,30.600039,30.600039,,15.315242,,0.046775844,654.18463,1.0,0.0,0.0,2001.0,14.68,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.1405,4.8373966,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.69,14.69,2.10701,1.00469056e+06,30.0,0.0,11.209948,0.0,1.1617097,0.0,1.0794404,0.0,126.13797,2.0,,30.599642,,30.599642,30.599642,,15.315133,,0.046776175,654.1715,1.0,0.0,0.0,2001.0,14.69,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.13797,4.837376,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.7,14.7,2.10701,1.00469056e+06,30.0,0.0,11.209875,0.0,1.1617651,0.0,1.079438,0.0,126.13534,2.0,,30.59923,,30.59923,30.59923,,15.31502,,0.046776522,654.15784,1.0,0.0,0.0,2001.0,14.7,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.13534,4.8373556,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.71,14.71,2.10701,1.00469056e+06,30.0,0.0,11.209813,0.0,1.161821,0.0,1.079436,0.0,126.13309,2.0,,30.598877,,30.598877,30.598877,,15.314922,,0.04677682,654.1462,1.0,0.0,0.0,2001.0,14.71,,38.0,,,,Master only (1),14.7,,38.0,30.600847,30.600847,,126.13309,4.8373375,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
14.72,14.72,2.10701,1.00469056e+06,30.0,0.0,11.209744,0.0,1.1618767,0.0,1.0794337,0.0,126.13059,2.0,,30.598488,,30.598488,30.598488,,15.3148155,,0.046777148,654.13324,1.0,0.0,0.0,2001.0,14.72,,38.0,,,,Matched (3),14.7,,38.0,30.600847,30.600847,,126.13059,4.837318,-0.40640494,0.18848841,275.3933,0.0,0.0,1.0
